Home Ownership,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Annual_Income_nan,Years_in_current_job_nan,Months_since_last_delinquent_nan,Bankruptcies_nan,Credit_Score_nan,Home Mortgage,Own Home,Rent,median_loan_amount,annual_income_cat,Id
Home Mortgage,7.0,0.0,33.0,33.0,2597628.0,0.0,0.0,0.0,Long Term,694012.0,695457.0,36888.0,734.0,1,0,0,1,0,0,1,0,0,437063.0,3,6045
Home Mortgage,7.0,0.0,13.0,23.4,583462.0,1.0,9.0,0.0,Long Term,280720.0,238355.0,11531.0,648.0,0,0,0,0,0,0,1,0,0,437063.0,2,6046
Home Mortgage,10.0,0.0,10.0,16.4,736208.0,0.0,34.0,0.0,Long Term,504042.0,467324.0,25911.0,733.0,0,0,0,0,0,0,1,0,0,437063.0,3,6047
Home Mortgage,3.0,0.0,8.0,7.9,187132.0,0.0,32.0,0.0,Long Term,222926.0,92606.0,22035.0,710.0,0,0,0,0,0,0,0,0,1,437063.0,1,6048
Home Mortgage,10.0,0.0,9.0,15.0,676390.0,0.0,8.0,0.0,Long Term,365090.0,352830.0,11977.0,725.0,0,0,0,0,0,0,1,0,0,437063.0,2,6049
Home Mortgage,10.0,0.0,21.0,20.4,2162138.0,0.0,0.0,0.0,Long Term,652938.0,883234.0,45402.0,731.0,0,0,0,1,0,1,0,0,1,437063.0,2,6050
Home Mortgage,6.0,0.0,10.0,33.8,500368.0,0.0,0.0,0.0,Long Term,384912.0,420888.0,15089.0,668.0,1,0,0,1,0,0,1,0,0,437063.0,1,6051
Home Mortgage,0.5,0.0,15.0,20.5,1144462.0,0.0,0.0,0.0,Long Term,666798.0,682974.0,14474.0,729.0,1,0,0,1,0,0,1,0,0,437063.0,3,6052
Home Mortgage,4.0,0.0,16.0,13.0,493592.0,1.0,46.0,1.0,Long Term,338228.0,215707.0,14994.0,725.0,0,0,0,0,0,0,1,0,0,437063.0,2,6053
Home Mortgage,3.0,0.0,5.0,10.5,239778.0,0.0,0.0,0.0,Long Term,269038.0,208544.0,11682.0,694.0,1,0,0,1,0,0,0,0,1,437063.0,1,6054
Home Mortgage,0.5,0.0,11.0,18.0,548680.0,0.0,7.0,0.0,Long Term,330440.0,221768.0,15134.0,733.0,1,0,0,0,0,0,0,0,1,437063.0,1,6055
Home Mortgage,10.0,0.0,9.0,20.8,854128.0,0.0,0.0,0.0,Long Term,99999999.0,368828.0,20334.0,734.0,0,0,0,1,0,0,1,0,0,437063.0,3,6056
Home Mortgage,10.0,0.0,15.0,23.6,378708.0,1.0,17.00315366972477,1.0,Long Term,393030.0,136059.0,11659.0,731.0,1,0,0,1,0,0,1,0,0,437063.0,3,6057
Home Mortgage,3.0,0.0,11.0,13.4,189794.0,0.0,36.0,0.0,Long Term,261646.0,157358.0,15682.0,731.0,1,0,0,0,0,1,1,0,0,437063.0,2,6058
Own Home,10.0,0.0,10.0,14.7,205964.0,0.0,47.0,0.0,Long Term,237512.0,91067.0,19145.0,698.0,1,0,0,0,0,0,0,1,0,437063.0,1,6059
Home Mortgage,10.0,0.0,8.0,13.0,238854.0,0.0,51.0,0.0,Long Term,226952.0,86640.0,4762.0,673.0,1,0,0,0,0,0,1,0,0,437063.0,2,6060
Home Mortgage,10.0,0.0,15.0,23.0,1313862.0,0.0,0.0,0.0,Long Term,772706.0,512886.0,30792.0,729.0,0,0,0,1,0,0,1,0,0,437063.0,3,6061
Own Home,10.0,0.0,6.0,10.4,400796.0,0.0,0.0,0.0,Long Term,523622.0,197999.0,3608.0,644.0,1,0,0,1,0,0,0,1,0,437063.0,3,6062
Home Mortgage,10.0,0.0,7.0,12.0,790790.0,0.0,46.0,0.0,Long Term,433400.0,303905.0,8250.0,697.0,0,0,0,0,0,0,1,0,0,437063.0,1,6063
Home Mortgage,10.0,0.0,12.0,14.5,491150.0,0.0,0.0,0.0,Long Term,601260.0,118769.0,22471.0,731.0,1,0,0,1,0,0,1,0,0,437063.0,3,6064
Home Mortgage,6.0,0.0,8.0,18.5,393360.0,0.0,0.0,0.0,Long Term,205634.0,242554.0,11193.0,727.0,0,0,0,1,0,0,0,0,1,437063.0,1,6065
Home Mortgage,2.0,0.0,4.0,31.0,290246.0,0.0,22.0,0.0,Long Term,781858.0,182229.0,10534.0,738.0,0,0,0,0,0,0,1,0,0,437063.0,3,6066
Home Mortgage,10.0,0.0,11.0,16.7,1163734.0,0.0,0.0,0.0,Long Term,533126.0,631161.0,27370.0,744.0,0,0,0,1,0,0,1,0,0,437063.0,3,6067
Home Mortgage,6.0,0.0,15.0,12.2,757966.0,0.0,0.0,0.0,Long Term,545666.0,270997.0,23449.0,722.0,1,0,0,1,0,0,1,0,0,437063.0,3,6068
Own Home,3.0,0.0,10.0,28.7,726594.0,0.0,0.0,0.0,Long Term,218240.0,180101.0,23843.0,731.0,1,0,0,1,0,0,0,1,0,437063.0,1,6069
Home Mortgage,0.5,0.0,7.0,21.7,594726.0,0.0,0.0,0.0,Long Term,282172.0,5130.0,11887.0,731.0,0,0,0,1,0,1,0,0,1,437063.0,2,6070
Home Mortgage,10.0,0.0,14.0,34.5,1101276.0,0.0,0.0,0.0,Long Term,375804.0,262504.0,12871.0,739.0,1,1,1,1,0,0,0,0,1,437063.0,1,6071
Home Mortgage,10.0,0.0,18.0,16.7,747670.0,0.0,52.0,0.0,Long Term,397298.0,264746.0,22325.0,708.0,1,0,0,0,0,0,0,0,1,437063.0,1,6072
Home Mortgage,10.0,0.0,14.0,20.5,1450240.0,0.0,0.0,0.0,Long Term,331496.0,557346.0,27181.0,702.0,0,0,0,1,0,0,1,0,0,437063.0,3,6073
Home Mortgage,6.0,0.0,13.0,24.5,3187602.0,0.0,0.0,0.0,Long Term,99999999.0,597379.0,46167.0,742.0,0,0,0,1,0,0,1,0,0,437063.0,3,6074
Own Home,5.0,0.0,7.0,7.9,710270.0,0.0,0.0,0.0,Long Term,609576.0,167466.0,21944.0,647.0,1,0,0,1,0,0,0,1,0,437063.0,3,6075
Home Mortgage,10.0,0.0,12.0,20.7,837034.0,0.0,7.0,0.0,Long Term,433796.0,606499.0,38913.0,716.0,0,0,0,0,0,0,1,0,0,437063.0,3,6076
Home Mortgage,4.0,0.0,6.0,24.2,9094184.0,0.0,0.0,0.0,Long Term,335324.0,1413733.0,8709.0,748.0,0,0,0,1,0,0,1,0,0,437063.0,2,6077
Home Mortgage,10.0,0.0,9.0,22.3,580602.0,0.0,9.0,0.0,Long Term,342892.0,309890.0,10057.0,731.0,1,1,1,0,0,1,0,0,1,437063.0,2,6078
Home Mortgage,2.0,0.0,11.0,16.9,644358.0,0.0,0.0,0.0,Long Term,700194.0,433504.0,28100.0,731.0,1,0,0,1,0,1,1,0,0,437063.0,2,6079
Home Mortgage,0.5,0.0,14.0,14.4,476674.0,0.0,0.0,0.0,Long Term,329472.0,228076.0,19504.0,731.0,0,0,0,1,0,1,0,0,1,437063.0,2,6080
Home Mortgage,6.0,0.0,14.0,22.5,1550230.0,0.0,0.0,0.0,Long Term,786786.0,495368.0,13433.0,725.0,1,0,0,1,0,0,1,0,0,437063.0,3,6081
Home Mortgage,10.0,0.0,11.0,18.0,2088834.0,0.0,34.0,0.0,Long Term,99999999.0,1008425.0,43465.0,725.0,0,0,0,0,0,0,1,0,0,437063.0,3,6082
Home Mortgage,3.0,0.0,12.0,17.5,439274.0,0.0,80.0,0.0,Long Term,319880.0,117990.0,14292.0,695.0,1,0,0,0,0,0,0,0,1,437063.0,2,6083
Home Mortgage,2.0,0.0,12.0,10.2,507540.0,0.0,0.0,0.0,Long Term,667656.0,283594.0,30608.0,704.0,1,0,0,1,0,0,0,0,1,437063.0,3,6084
Own Home,2.0,0.0,14.0,20.0,501512.0,0.0,0.0,0.0,Long Term,640354.0,328320.0,19650.0,731.0,0,0,0,1,0,1,0,1,0,437063.0,2,6085
Home Mortgage,10.0,0.0,4.0,17.3,0.0,0.0,42.0,0.0,Long Term,593406.0,659471.0,24672.0,718.0,0,0,0,0,0,0,1,0,0,437063.0,3,6086
Home Mortgage,10.0,0.0,11.0,19.2,571846.0,0.0,74.0,0.0,Long Term,446952.0,343729.0,26112.0,731.0,0,0,0,0,0,0,1,0,0,437063.0,3,6087
Home Mortgage,2.0,0.0,9.0,24.6,584012.0,0.0,9.0,0.0,Long Term,782562.0,239571.0,33020.0,660.0,0,0,0,0,0,0,0,0,1,437063.0,3,6088
Home Mortgage,4.0,0.0,12.0,10.2,476476.0,0.0,0.0,0.0,Long Term,537922.0,97109.0,13356.0,735.0,0,0,0,1,0,0,1,0,0,437063.0,2,6089
Home Mortgage,2.0,0.0,20.0,19.8,874324.0,0.0,0.0,0.0,Long Term,434852.0,667489.0,37255.0,704.0,1,0,0,1,0,0,0,0,1,437063.0,3,6090
Own Home,10.0,0.0,9.0,22.0,669966.0,0.0,78.0,0.0,Long Term,324060.0,247646.0,15509.0,683.0,0,1,1,0,0,0,0,1,0,437063.0,1,6091
Home Mortgage,10.0,0.0,18.0,17.6,581724.0,0.0,14.0,0.0,Long Term,321926.0,355186.0,25868.0,673.0,0,0,0,0,0,0,1,0,0,437063.0,3,6092
Home Mortgage,0.5,0.0,18.0,11.9,776974.0,0.0,0.0,0.0,Long Term,410630.0,134881.0,15388.0,727.0,0,0,0,1,0,0,1,0,0,437063.0,3,6093
Home Mortgage,10.0,0.0,10.0,14.5,385484.0,0.0,19.0,0.0,Long Term,532752.0,241034.0,21995.0,663.0,0,0,0,0,0,0,0,0,1,437063.0,2,6094
Home Mortgage,3.0,0.0,16.0,16.5,1263284.0,0.0,8.0,0.0,Long Term,177936.0,328396.0,21243.0,662.0,0,0,0,0,0,0,0,0,1,437063.0,2,6095
Home Mortgage,10.0,0.0,13.0,17.5,1269950.0,0.0,5.0,0.0,Long Term,618332.0,592249.0,19254.0,701.0,0,0,0,0,0,0,1,0,0,437063.0,3,6096
Home Mortgage,10.0,0.0,17.0,19.9,607178.0,1.0,11.0,1.0,Long Term,351670.0,175142.0,26167.0,732.0,0,0,0,0,0,0,0,0,1,437063.0,3,6097
Home Mortgage,3.0,0.0,10.0,27.0,879582.0,0.0,55.0,0.0,Long Term,401280.0,489953.0,18311.0,647.0,1,0,0,0,0,0,1,0,0,437063.0,1,6098
Home Mortgage,6.0,0.0,18.0,15.9,843128.0,0.0,0.0,0.0,Long Term,442772.0,310916.0,18396.0,716.0,1,0,0,1,0,0,1,0,0,437063.0,1,6099
Home Mortgage,3.0,0.0,12.0,17.1,672232.0,0.0,0.0,0.0,Long Term,99999999.0,456912.0,24910.0,734.0,0,0,0,1,0,0,0,0,1,437063.0,3,6100
Home Mortgage,10.0,0.0,8.0,8.7,256872.0,0.0,0.0,0.0,Long Term,153758.0,136002.0,13886.0,731.0,1,0,0,1,0,1,0,0,1,437063.0,2,6101
Home Mortgage,3.0,0.0,13.0,21.0,582846.0,0.0,46.0,0.0,Long Term,525778.0,361931.0,16145.0,734.0,0,0,0,0,0,0,1,0,0,437063.0,2,6102
Home Mortgage,10.0,0.0,11.0,27.8,499752.0,0.0,0.0,0.0,Long Term,268180.0,239970.0,9030.0,731.0,1,0,0,1,0,1,1,0,0,437063.0,2,6103
Home Mortgage,10.0,0.0,29.0,35.8,3023856.0,0.0,0.0,0.0,Long Term,620180.0,1094229.0,29883.0,738.0,1,0,0,1,0,0,0,0,1,437063.0,3,6104
Home Mortgage,10.0,0.0,9.0,16.9,530178.0,0.0,0.0,0.0,Long Term,347842.0,268318.0,18095.0,731.0,0,0,0,1,0,1,0,0,1,437063.0,2,6105
Home Mortgage,3.0,0.0,10.0,14.5,411246.0,0.0,14.0,0.0,Long Term,461912.0,254657.0,24744.0,721.0,0,0,0,0,0,0,1,0,0,437063.0,3,6106
Home Mortgage,2.0,0.0,6.0,10.9,579172.0,0.0,0.0,0.0,Long Term,391930.0,349144.0,8180.0,731.0,1,0,0,1,0,0,0,0,1,437063.0,2,6107
Home Mortgage,9.0,0.0,10.0,16.8,889614.0,0.0,0.0,0.0,Long Term,443652.0,437931.0,22414.0,687.0,0,0,0,1,0,0,0,0,1,437063.0,3,6108
Home Mortgage,10.0,0.0,5.0,12.0,370876.0,0.0,27.0,0.0,Long Term,302676.0,198911.0,12541.0,691.0,0,0,0,0,0,0,0,0,1,437063.0,2,6109
Home Mortgage,5.0,0.0,12.0,15.4,590018.0,0.0,30.0,0.0,Long Term,702328.0,441294.0,23474.0,613.0,1,0,0,0,0,0,0,0,1,437063.0,3,6110
Home Mortgage,10.0,0.0,18.0,35.8,1128512.0,0.0,15.0,0.0,Long Term,515328.0,530195.0,11117.0,674.0,0,0,0,0,0,0,1,0,0,437063.0,2,6111
Home Mortgage,10.0,0.0,12.0,30.8,639496.0,1.0,17.00315366972477,1.0,Long Term,550572.0,429115.0,20101.0,731.0,1,0,0,1,0,0,0,0,1,437063.0,2,6112
Home Mortgage,10.0,0.0,10.0,42.5,1866150.0,0.0,0.0,0.0,Long Term,766150.0,994403.0,44382.0,665.0,1,1,1,1,0,0,1,0,0,437063.0,3,6113
Home Mortgage,4.0,0.0,9.0,5.5,552442.0,0.0,0.0,0.0,Long Term,259688.0,140277.0,12473.0,731.0,1,0,0,1,0,0,0,0,1,437063.0,1,6114
Home Mortgage,2.0,0.0,9.0,16.3,1251998.0,0.0,0.0,0.0,Long Term,622908.0,519023.0,16407.0,724.0,0,0,0,1,0,0,1,0,0,437063.0,2,6115
Home Mortgage,0.5,0.0,10.0,23.7,1239194.0,0.0,0.0,0.0,Long Term,426800.0,634638.0,24762.0,700.0,1,0,0,1,0,0,0,0,1,437063.0,1,6116
Home Mortgage,10.0,0.0,11.0,25.3,655446.0,0.0,50.0,0.0,Long Term,495572.0,237177.0,26093.0,731.0,1,0,0,0,0,1,0,0,1,437063.0,2,6117
Home Mortgage,10.0,0.0,13.0,14.1,850718.0,0.0,0.0,0.0,Long Term,372130.0,285076.0,23390.0,729.0,0,0,0,1,0,0,1,0,0,437063.0,3,6118
Home Mortgage,5.0,0.0,9.0,15.0,924396.0,0.0,5.0,0.0,Long Term,301092.0,431110.0,8860.0,717.0,0,0,0,0,0,0,1,0,0,437063.0,3,6119
Home Mortgage,10.0,0.0,9.0,29.4,775962.0,0.0,0.0,0.0,Long Term,387992.0,373274.0,13404.0,731.0,1,0,0,1,0,1,1,0,0,437063.0,2,6120
Home Mortgage,6.0,0.0,10.0,15.0,1360524.0,0.0,0.0,0.0,Long Term,358402.0,460598.0,38498.0,744.0,0,0,0,1,0,0,1,0,0,437063.0,3,6121
Home Mortgage,10.0,0.0,8.0,19.9,420354.0,0.0,0.0,0.0,Long Term,330110.0,252301.0,7766.0,731.0,1,0,0,1,0,0,1,0,0,437063.0,3,6122
Home Mortgage,10.0,0.0,3.0,22.6,295218.0,0.0,0.0,0.0,Long Term,215468.0,198341.0,6421.0,731.0,1,0,0,1,0,1,1,0,0,437063.0,2,6123
Home Mortgage,0.5,0.0,9.0,9.4,641168.0,0.0,0.0,0.0,Long Term,510158.0,358834.0,25613.0,710.0,0,0,0,1,0,0,0,0,1,437063.0,3,6124
Home Mortgage,9.0,0.0,10.0,13.9,1207096.0,0.0,0.0,0.0,Long Term,786478.0,710980.0,29255.0,675.0,0,0,0,1,0,0,0,0,1,437063.0,3,6125
Home Mortgage,10.0,0.0,10.0,20.0,1267772.0,0.0,0.0,0.0,Long Term,461824.0,563863.0,26153.0,731.0,0,0,0,1,0,1,1,0,0,437063.0,2,6126
Home Mortgage,4.0,0.0,6.0,16.5,1832930.0,0.0,0.0,0.0,Long Term,656898.0,876964.0,49529.0,676.0,1,0,0,1,0,0,1,0,0,437063.0,3,6127
Home Mortgage,10.0,0.0,13.0,14.7,786896.0,0.0,0.0,0.0,Long Term,665346.0,484557.0,65280.0,731.0,1,1,1,1,0,1,1,0,0,437063.0,2,6128
Home Mortgage,10.0,1.0,13.0,20.3,694452.0,1.0,17.00315366972477,0.0,Long Term,674960.0,551779.0,25913.0,611.0,1,0,0,1,0,0,1,0,0,437063.0,2,6129
Home Mortgage,9.0,0.0,9.0,17.8,903276.0,0.0,11.0,0.0,Long Term,292006.0,269135.0,25057.0,726.0,1,0,0,0,0,0,1,0,0,437063.0,3,6130
Home Mortgage,10.0,0.0,5.0,21.1,186714.0,0.0,0.0,0.0,Long Term,528220.0,36290.0,18954.0,736.0,0,0,0,1,0,0,1,0,0,437063.0,3,6131
Home Mortgage,10.0,0.0,11.0,9.0,475992.0,0.0,0.0,0.0,Long Term,99999999.0,257336.0,15277.0,720.0,0,0,0,1,0,0,0,0,1,437063.0,2,6132
Home Mortgage,1.0,0.0,9.0,21.3,543268.0,0.0,25.0,0.0,Long Term,227722.0,436810.0,20041.0,670.0,0,0,0,0,0,0,1,0,0,437063.0,1,6133
Home Mortgage,0.5,0.0,10.0,24.2,572484.0,0.0,0.0,0.0,Long Term,400994.0,354996.0,12786.0,731.0,1,0,0,1,0,1,1,0,0,437063.0,2,6134
Home Mortgage,1.0,0.0,19.0,20.0,485562.0,0.0,20.0,0.0,Long Term,366784.0,325413.0,26251.0,715.0,0,0,0,0,0,0,1,0,0,437063.0,3,6135
Home Mortgage,10.0,0.0,24.0,22.4,1079298.0,0.0,8.0,0.0,Long Term,329538.0,712139.0,16717.0,731.0,1,0,0,0,0,0,1,0,0,437063.0,3,6136
Home Mortgage,2.0,0.0,13.0,14.5,527912.0,0.0,0.0,0.0,Long Term,99999999.0,358359.0,22121.0,685.0,0,0,0,1,0,0,0,0,1,437063.0,1,6137
Home Mortgage,0.5,0.0,6.0,13.4,404910.0,0.0,24.0,0.0,Long Term,531058.0,297939.0,20696.0,694.0,0,0,0,0,0,0,0,0,1,437063.0,3,6138
Home Mortgage,10.0,0.0,6.0,20.3,0.0,0.0,8.0,0.0,Long Term,99999999.0,0.0,28822.0,740.0,0,0,0,0,0,0,0,0,1,437063.0,3,6139
Home Mortgage,10.0,0.0,8.0,10.5,392876.0,0.0,0.0,0.0,Long Term,264308.0,228342.0,17438.0,731.0,0,0,0,1,0,1,1,0,0,437063.0,2,6140
Home Mortgage,2.0,0.0,7.0,12.9,555060.0,0.0,0.0,0.0,Long Term,288662.0,375364.0,13607.0,731.0,1,0,0,1,0,1,0,0,1,437063.0,2,6141
Home Mortgage,7.0,0.0,18.0,31.9,800294.0,0.0,0.0,0.0,Long Term,660132.0,585409.0,31486.0,731.0,1,0,0,1,0,0,0,0,1,437063.0,3,6142
Home Mortgage,10.0,0.0,28.0,20.9,775368.0,0.0,0.0,0.0,Long Term,437448.0,147326.0,15313.0,685.0,1,0,0,1,0,0,1,0,0,437063.0,2,6143
Home Mortgage,2.0,0.0,10.0,14.9,458810.0,0.0,42.0,0.0,Long Term,311564.0,246468.0,13813.0,708.0,1,0,0,0,0,0,1,0,0,437063.0,1,6144
Home Mortgage,4.0,0.0,15.0,19.0,685894.0,0.0,25.0,0.0,Long Term,391798.0,345344.0,20240.0,731.0,1,0,0,0,0,0,0,0,1,437063.0,3,6145
Home Mortgage,8.0,0.0,7.0,20.1,135872.0,1.0,17.00315366972477,1.0,Long Term,321816.0,361.0,12386.0,712.0,0,0,0,1,0,0,1,0,0,437063.0,1,6146
Home Mortgage,8.0,0.0,17.0,15.1,774290.0,0.0,25.0,0.0,Long Term,582890.0,309605.0,24602.0,720.0,0,0,0,0,0,0,1,0,0,437063.0,3,6147
Home Mortgage,6.0,0.0,6.0,8.3,204930.0,0.0,0.0,0.0,Long Term,342298.0,159638.0,12478.0,731.0,1,0,0,1,0,0,1,0,0,437063.0,1,6148
Home Mortgage,10.0,0.0,10.0,15.7,1207822.0,0.0,39.0,0.0,Long Term,497486.0,476710.0,16686.0,718.0,0,0,0,0,0,0,0,0,1,437063.0,1,6149
Home Mortgage,2.0,0.0,6.0,23.0,982146.0,0.0,0.0,0.0,Long Term,132880.0,349467.0,12238.0,744.0,0,0,0,1,0,0,1,0,0,437063.0,1,6150
Home Mortgage,10.0,0.0,7.0,12.8,123046.0,0.0,0.0,0.0,Long Term,219692.0,66101.0,11313.0,731.0,1,0,0,1,0,1,1,0,0,437063.0,2,6151
Home Mortgage,7.0,0.0,12.0,11.3,513524.0,0.0,31.0,0.0,Long Term,359964.0,170753.0,10119.0,729.0,1,0,0,0,0,0,0,0,1,437063.0,1,6152
Home Mortgage,2.0,0.0,8.0,8.3,378752.0,0.0,0.0,0.0,Long Term,187176.0,17670.0,9118.0,734.0,0,0,0,1,0,0,0,0,1,437063.0,1,6153
Home Mortgage,6.0,0.0,17.0,27.0,1045968.0,1.0,17.00315366972477,1.0,Long Term,99999999.0,338751.0,15744.0,686.0,0,0,0,1,0,0,1,0,0,437063.0,3,6154
Home Mortgage,1.0,0.0,7.0,16.4,1092454.0,0.0,0.0,0.0,Long Term,643566.0,313234.0,31979.0,731.0,0,0,0,1,0,0,0,0,1,437063.0,3,6155
Home Mortgage,3.0,0.0,10.0,26.6,1589940.0,0.0,5.0,0.0,Long Term,359920.0,977664.0,31181.0,698.0,0,0,0,0,0,0,0,0,1,437063.0,3,6156
Home Mortgage,2.0,0.0,21.0,26.8,563134.0,0.0,24.0,0.0,Long Term,446468.0,221293.0,39836.0,718.0,0,0,0,0,0,0,0,0,1,437063.0,3,6157
Home Mortgage,8.0,0.0,10.0,20.4,506462.0,0.0,30.0,0.0,Long Term,671946.0,382280.0,19467.0,731.0,1,0,0,0,0,1,0,0,1,437063.0,2,6158
Home Mortgage,2.0,0.0,8.0,14.0,197164.0,1.0,15.0,1.0,Long Term,216832.0,97052.0,25921.0,731.0,0,0,0,0,0,1,0,0,1,437063.0,2,6159
Home Mortgage,10.0,0.0,14.0,25.2,1200628.0,0.0,12.0,0.0,Long Term,468204.0,406467.0,13208.0,736.0,0,0,0,0,0,0,0,0,1,437063.0,2,6160
Home Mortgage,5.0,0.0,14.0,33.2,685058.0,0.0,55.0,0.0,Long Term,323180.0,101764.0,19615.0,685.0,0,0,0,0,0,0,1,0,0,437063.0,3,6161
Home Mortgage,10.0,0.0,13.0,21.5,596530.0,0.0,36.0,0.0,Long Term,446952.0,298813.0,31668.0,731.0,1,0,0,0,0,1,1,0,0,437063.0,2,6162
Home Mortgage,7.0,0.0,9.0,14.5,804144.0,0.0,0.0,0.0,Long Term,99999999.0,13186.0,7203.0,745.0,0,0,0,1,0,0,1,0,0,437063.0,3,6163
Home Mortgage,4.0,0.0,13.0,24.8,189398.0,0.0,38.0,0.0,Long Term,753522.0,161937.0,33499.0,667.0,1,0,0,0,0,0,0,0,1,437063.0,3,6164
Home Mortgage,10.0,0.0,6.0,15.7,374726.0,0.0,0.0,0.0,Long Term,595430.0,204535.0,20814.0,715.0,1,0,0,1,0,0,1,0,0,437063.0,3,6165
Home Mortgage,8.0,0.0,7.0,12.1,217558.0,0.0,0.0,0.0,Long Term,228624.0,147687.0,10015.0,699.0,1,0,0,1,0,0,0,0,1,437063.0,1,6166
Home Mortgage,2.0,0.0,10.0,34.6,1255408.0,0.0,23.0,0.0,Long Term,760144.0,388151.0,35732.0,642.0,0,0,0,0,0,0,0,0,1,437063.0,3,6167
Home Mortgage,5.0,0.0,16.0,28.6,879846.0,0.0,0.0,0.0,Long Term,378598.0,637526.0,17831.0,740.0,1,0,0,1,0,0,1,0,0,437063.0,3,6168
Home Mortgage,10.0,0.0,10.0,18.7,213972.0,0.0,51.0,0.0,Long Term,327492.0,151905.0,14497.0,658.0,0,1,1,0,0,0,1,0,0,437063.0,1,6169
Home Mortgage,10.0,0.0,11.0,22.5,507210.0,0.0,0.0,0.0,Long Term,661100.0,271168.0,30597.0,680.0,0,0,0,1,0,0,1,0,0,437063.0,3,6170
Home Mortgage,4.0,0.0,6.0,12.0,295966.0,0.0,36.0,0.0,Long Term,241164.0,122683.0,7081.0,676.0,1,0,0,0,0,0,1,0,0,437063.0,1,6171
Home Mortgage,5.0,0.0,5.0,20.1,0.0,1.0,17.00315366972477,0.0,Long Term,460394.0,0.0,11469.0,731.0,1,0,0,1,0,1,1,0,0,437063.0,2,6172
Home Mortgage,10.0,0.0,21.0,21.6,4697638.0,0.0,0.0,0.0,Long Term,764456.0,2129957.0,45536.0,731.0,0,0,0,1,0,1,1,0,0,437063.0,2,6173
Home Mortgage,1.0,0.0,8.0,20.5,677006.0,0.0,0.0,0.0,Long Term,673002.0,269534.0,15217.0,686.0,0,0,0,1,0,0,0,0,1,437063.0,2,6174
Home Mortgage,4.0,0.0,18.0,12.0,653158.0,0.0,0.0,0.0,Long Term,432520.0,471010.0,33852.0,723.0,1,0,0,1,0,0,1,0,0,437063.0,3,6175
Own Home,3.0,0.0,13.0,13.7,1004190.0,0.0,64.0,0.0,Long Term,99999999.0,201210.0,22367.0,728.0,0,0,0,0,0,0,0,1,0,437063.0,1,6176
Home Mortgage,4.0,0.0,11.0,12.3,16345912.0,0.0,24.0,0.0,Long Term,99999999.0,2315169.0,74991.0,735.0,0,0,0,0,0,0,1,0,0,437063.0,3,6177
Home Mortgage,10.0,0.0,13.0,22.9,1217414.0,0.0,0.0,0.0,Long Term,401588.0,816943.0,32370.0,731.0,1,0,0,1,0,1,0,0,1,437063.0,2,6178
Home Mortgage,2.0,0.0,13.0,15.6,1091200.0,0.0,36.0,0.0,Long Term,777546.0,765244.0,25038.0,679.0,0,0,0,0,0,0,1,0,0,437063.0,3,6179
Home Mortgage,10.0,0.0,9.0,20.7,716496.0,0.0,0.0,0.0,Long Term,99999999.0,402211.0,10733.0,733.0,0,0,0,1,0,0,1,0,0,437063.0,2,6180
Home Mortgage,5.0,0.0,10.0,22.2,3484140.0,0.0,10.0,0.0,Long Term,665082.0,2611835.0,22248.0,663.0,0,0,0,0,0,0,1,0,0,437063.0,3,6181
Home Mortgage,10.0,0.0,18.0,20.3,1256618.0,0.0,31.0,0.0,Long Term,268906.0,502474.0,10869.0,731.0,0,1,1,0,0,1,1,0,0,437063.0,2,6182
Home Mortgage,10.0,0.0,16.0,44.3,987558.0,0.0,8.0,0.0,Long Term,556226.0,489554.0,44078.0,723.0,0,1,1,0,0,0,1,0,0,437063.0,3,6183
Home Mortgage,6.0,0.0,12.0,17.0,937772.0,0.0,69.0,0.0,Long Term,485606.0,506996.0,22665.0,693.0,0,0,0,0,0,0,1,0,0,437063.0,2,6184
Home Mortgage,9.0,0.0,9.0,17.9,563200.0,0.0,0.0,0.0,Long Term,433224.0,369170.0,17300.0,731.0,0,0,0,1,0,1,1,0,0,437063.0,2,6185
Home Mortgage,10.0,0.0,6.0,23.0,198946.0,0.0,0.0,0.0,Long Term,223454.0,90193.0,6208.0,731.0,0,0,0,1,0,1,1,0,0,437063.0,2,6186
Home Mortgage,5.0,0.0,13.0,14.3,528836.0,0.0,13.0,0.0,Long Term,449900.0,148884.0,5666.0,702.0,1,0,0,0,0,0,1,0,0,437063.0,3,6187
Home Mortgage,7.0,0.0,15.0,16.2,489830.0,0.0,53.0,0.0,Long Term,530002.0,217018.0,26749.0,686.0,0,0,0,0,0,0,1,0,0,437063.0,3,6188
Home Mortgage,5.0,0.0,5.0,16.3,160336.0,0.0,53.0,0.0,Long Term,175758.0,131822.0,8598.0,731.0,1,0,0,0,0,0,0,0,1,437063.0,1,6189
Home Mortgage,10.0,0.0,8.0,19.3,563618.0,0.0,7.0,0.0,Long Term,433136.0,254581.0,14714.0,719.0,1,0,0,0,0,0,1,0,0,437063.0,3,6190
Home Mortgage,10.0,0.0,15.0,13.0,946418.0,0.0,0.0,0.0,Long Term,325820.0,299972.0,15355.0,721.0,0,0,0,1,0,0,0,0,1,437063.0,1,6191
